locale,segment_hash,source_text,translated_text,occurrences,sample_locations
it-CH,9aded5aa4c32832104d5adb8c85e6de8082161903a65ef221ce3cc1637cd96f2,Differentiate: (3x + -2)^3,Differentiate: (3x + -2)^3,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7221848372925887654:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8812250393665334570:question
it-CH,c2df103a056975114df923ae5c583a5fe6ba4df1616ae43ac7c211467eb0a6e6,Differentiate: (3x + -2)^4,Differentiate: (3x + -2)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_1013784512759392653:question
it-CH,4ebe26800873262c48513462d47fb685d5ad2d2c5e52ccc35544ef268bf4e8fb,Differentiate: (3x + -2)^5,Differentiate: (3x + -2)^5,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6693525937859983197:question
it-CH,5c6d74e7551722efba9fe8726b168b5763f8272b2c1659861af7c4bbeaccb008,Differentiate: (3x + -2)^6,Differentiate: (3x + -2)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2790316858099908531:question
it-CH,fbf5b2b2c6ba05ae420ceec1e5bba96d98f799c83853a858bdda227fec64ee2e,Differentiate: (3x + -3)(2x + 0),Differentiate: (3x + -3)(2x + 0),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_110120057977483481:question
it-CH,cc6db9bcdcfe5585f94ac8682cb91e56fce3842d4bba5646b4000b415612275b,Differentiate: (3x + -3)(2x + 3),Differentiate: (3x + -3)(2x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_801546108777849537:question
it-CH,589354f83673caa9481d36f88b91f26cf56cecf5778eae2e2c4d142d3aceadfa,Differentiate: (3x + -3)(3x + -5),Differentiate: (3x + -3)(3x + -5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7699324901239727285:question
it-CH,85ed08dc50237443acb06fa4db2dcaccf04ba793c5c24586d6a53dd2ce756fdf,Differentiate: (3x + -3)(4x + -2),Differentiate: (3x + -3)(4x + -2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2229187284314043561:question
it-CH,d9efcae7014fbdfb65359d2e4673c0cc10f6391e862e461df2c1b5b6270b4200,Differentiate: (3x + -3)(5x + -2),Differentiate: (3x + -3)(5x + -2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7592690651663407599:question
it-CH,78cafb164c3efb93e4c11aec20dbbd31375600f2c68032389aad6ff927067125,Differentiate: (3x + -3)(5x + 3),Differentiate: (3x + -3)(5x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6366060243338674948:question
it-CH,71a893429d1f686679ca1270f0b148ba73a2ba60fe32deb11013452309d0056e,Differentiate: (3x + -3)(5x + 6),Differentiate: (3x + -3)(5x + 6),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6020750042895723603:question
it-CH,0c18c608aa6e58285898340c3b8800159a243723381259f445ab913186377a6a,Differentiate: (3x + -3)(6x + -2),Differentiate: (3x + -3)(6x + -2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7944357916188199216:question
it-CH,bef8884b802e094331b1375f35ea6f8ff5d1965aaabf9d6f2f72833db3be90a7,Differentiate: (3x + -3)(6x + 6),Differentiate: (3x + -3)(6x + 6),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3909843817510046585:question
it-CH,3d9d97e9a2daeec62e7f54fddd25cf3c76f1ff233e0bec595166a019d29f36ba,Differentiate: (3x + -3)^3,Differentiate: (3x + -3)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8481634420386654408:question
it-CH,20e08bcd696753bb09cb351c5270bbc1ddd296974b296d932522c7d1a0e751eb,Differentiate: (3x + -3)^4,Differentiate: (3x + -3)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_588835452904108889:question
it-CH,6ec627b3f2020b53dc70d7e27929d7e02d0098ea999c82be12936ca8b78ed5ab,Differentiate: (3x + -3)^5,Differentiate: (3x + -3)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_5170074564467677623:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8341809464561526473:question
it-CH,6d5355823e04ac9e3dc021a1baa99d3e399cecf03b79457710921e08ebb5c669,Differentiate: (3x + -3)^6,Differentiate: (3x + -3)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_381574651640520019:question
it-CH,16e423d07b7d8013abd8662d593d941df75646ab7512aaac1b4cd755d3edeed2,Differentiate: (3x + -4)(3x + -4),Differentiate: (3x + -4)(3x + -4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3794819394810070544:question
it-CH,9ecf0696fa9cc92d83da2eda98c3ae9cac82a9e4b6d4d341d8848192c2294bb5,Differentiate: (3x + -4)(4x + 4),Differentiate: (3x + -4)(4x + 4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6575735946608333421:question
it-CH,b75556dcb62b0f01a0d8b1400a495a54c37c799f8888780843d3570cf90afa12,Differentiate: (3x + -4)^4,Differentiate: (3x + -4)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3759242993962540778:question
it-CH,7fb6f71c5748902d4cdf68b4232acaa7adf8abf306633c7ea797a435b043b897,Differentiate: (3x + -4)^5,Differentiate: (3x + -4)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6912754665112113448:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_158068236217584430:question
it-CH,ffe73cbcf3f58f9ffa3d7f970229a910547920e95ac0ec656361b9fc17788d80,Differentiate: (3x + -4)^6,Differentiate: (3x + -4)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_1402183148424441419:question
it-CH,f3b3017887b0f04a09c813eeedf4b294b9706791dfc8d7c09015605a5b3a1c81,Differentiate: (3x + -5)(1x + 1),Differentiate: (3x + -5)(1x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_494881755276750799:question
it-CH,f707f8d10facc12e5042f261d8d80968841b23059b760b9ef747d48bccdd9dc8,Differentiate: (3x + -5)(2x + -5),Differentiate: (3x + -5)(2x + -5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2048325796234413505:question
it-CH,107462c79838841a06a32ad07d476fc8b9104e708c45cdb803f2132491dfb1cd,Differentiate: (3x + -5)(4x + -6),Differentiate: (3x + -5)(4x + -6),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3377199211804005573:question
it-CH,8f54829adff53815cc21910b1726b964c45e54e9065621e76000188394178949,Differentiate: (3x + -5)(6x + 3),Differentiate: (3x + -5)(6x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3212163493860490302:question
it-CH,77ac64f4309146f3bfa82489944f10024f85ef15e6bb18b632d542a1ed8bf7a2,Differentiate: (3x + -5)^2,Differentiate: (3x + -5)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2904841511839039869:question
it-CH,587b6e0d26046fdd4a0b84666ddd3a2b113c20bb36276fe9608762006eb0c7be,Differentiate: (3x + -5)^3,Differentiate: (3x + -5)^3,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6279864485964077421:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_1672893182245917984:question
it-CH,354c1677a3430bfa766fc9c7e2014401dc332bc5be51e2860d45f397f3e9312b,Differentiate: (3x + -5)^5,Differentiate: (3x + -5)^5,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2267606062505240480:question
it-CH,036ab49dd9d78bd60778e4d97179657c4a25174886431c1e3c09e30a9b80ca07,Differentiate: (3x + -5)^6,Differentiate: (3x + -5)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3211152662322232959:question
it-CH,4a22f8103e8485816a545e51d5a70888fe038ecec6f1c1081f1bdf0a71da22ef,Differentiate: (3x + -6)(4x + -1),Differentiate: (3x + -6)(4x + -1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3474518980236357167:question
it-CH,e90550521c0a4e7da3ba15459a5084051e7ae2737110f205f22c084186d88e33,Differentiate: (3x + -6)(4x + 0),Differentiate: (3x + -6)(4x + 0),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3226413687752092267:question
it-CH,b9859fc5df1f32a9d84f5332624320a1d00b353017b7b41b2f48e82c3a4fc938,Differentiate: (3x + -6)(5x + 0),Differentiate: (3x + -6)(5x + 0),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2975089308119558669:question
it-CH,13da5dd69a978b4e5e1c4ffd9e02eb2a739bb9c4c4dc4f9012a64615bf2be73d,Differentiate: (3x + -6)^2,Differentiate: (3x + -6)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2711537844302079950:question
it-CH,ed71bc5540a180aa044cfda73572d8ac9e9d9529c940990902748051575cef8a,Differentiate: (3x + -6)^5,Differentiate: (3x + -6)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8821054866765354020:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_1483153317099611320:question
it-CH,1952dc7e27e038271783c62cc92de32493d67339f2216739d8a377830ab85ccf,Differentiate: (3x + -6)^6,Differentiate: (3x + -6)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2720727351665760486:question
it-CH,64579a3f2b6e34c62cac50db79a693e853b79075231f9e4b623c562099aa63d2,Differentiate: (3x + 0)(4x + 5),Differentiate: (3x + 0)(4x + 5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_4606124722106912803:question
it-CH,15fd3dacaf4b39739e76a4f8827bb2ab7df94b233e324f277e88759e6a0713d5,Differentiate: (3x + 0)(5x + 1),Differentiate: (3x + 0)(5x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8974889233705053673:question
it-CH,5b612e5540d055c4b9e215cb4fd2cfd9c4a7322d9952cb643c612089ff376126,Differentiate: (3x + 0)^2,Differentiate: (3x + 0)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7823110246084214415:question
it-CH,db0d18f6d531717255822ae587b514dd6a929b5faddb74ec16c114bd9af8f48b,Differentiate: (3x + 0)^3,Differentiate: (3x + 0)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7512883902929747855:question
it-CH,8b74555b91f55e2bddf298150de431882680fc99c4d1e2fe85c8256981e8484a,Differentiate: (3x + 0)^5,Differentiate: (3x + 0)^5,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8634293022216299862:question
it-CH,5e1cd45461b777ca9afc118c812fb28f770036f95eedb3fff574bca272c33832,Differentiate: (3x + 1)(1x + -2),Differentiate: (3x + 1)(1x + -2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1336020934642547705:question
it-CH,8b37f034d7d24472f5c516a0f556368d8804604d05eea4772c8acaac0179daac,Differentiate: (3x + 1)(1x + 3),Differentiate: (3x + 1)(1x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8876862443335172724:question
it-CH,7801b6f41208a83721de284caf70fc416088f08191f8dae501dc660ea7c470b6,Differentiate: (3x + 1)(4x + -1),Differentiate: (3x + 1)(4x + -1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_5901749331719912697:question
it-CH,bc1cc8104cca849efb96c048c4be993276234d922d9c2f6bd97f3e9dcfb54f90,Differentiate: (3x + 1)(4x + 5),Differentiate: (3x + 1)(4x + 5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2893598354748694169:question
it-CH,898f4b9c8ec09eaf02460c32000229fd9614371fe9673fa9441f1d61958f31ce,Differentiate: (3x + 1)(5x + -1),Differentiate: (3x + 1)(5x + -1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8189942717527882492:question
it-CH,1d153958fbd11690cbaf1fc0447b2bc36956bcd1e0dc5bff36779fb68b137db1,Differentiate: (3x + 1)(5x + 1),Differentiate: (3x + 1)(5x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_275605620868214794:question
it-CH,04dbc5f89f3a0c8e9ea12c0010244d7fd0effdeb64627d0fe7b41a409483f1be,Differentiate: (3x + 1)(6x + -1),Differentiate: (3x + 1)(6x + -1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8880968387940655711:question
it-CH,07fc3f99f08019bdea2ce19fc1db3bebccda03b8adb9bd22c01dd92e98a4b7da,Differentiate: (3x + 1)(6x + 3),Differentiate: (3x + 1)(6x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1203727336946235124:question
it-CH,5892dbf300d970bd54692116f3f1b7b78c1958b2fd8c15bdf12c52adb74f78b0,Differentiate: (3x + 1)^3,Differentiate: (3x + 1)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_4777913159974841494:question
it-CH,ca37fde27d27556c92eb118496dc074221dd12d36bb6da2b174263358cd8c033,Differentiate: (3x + 1)^4,Differentiate: (3x + 1)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_1339472326728470535:question
it-CH,2e23855daa103a073b3d670b49e40126e630d5685a98c17270134c6912516659,Differentiate: (3x + 2)(3x + -2),Differentiate: (3x + 2)(3x + -2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6287790581332945819:question
it-CH,2b82abf1d7bfecafba1d036fbd5dc2d451b0edae6b9bfa38a87a8afde95d577e,Differentiate: (3x + 2)(3x + 0),Differentiate: (3x + 2)(3x + 0),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8358107820450031185:question
it-CH,b9db48dbd44614b2853c0372f248698a9bbb350145128f18c35e3bcd99125454,Differentiate: (3x + 2)(3x + 1),Differentiate: (3x + 2)(3x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1563132718585381759:question
it-CH,9fa4d16ad384ff061df9982f471e19480caf05389cbc97130e64f1b3b228914a,Differentiate: (3x + 2)(5x + 5),Differentiate: (3x + 2)(5x + 5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2606396826557137782:question
it-CH,820643afa07589e7af4561f7ca20fe80fddcf35de446ad450e935240388dfb93,Differentiate: (3x + 2)(6x + 2),Differentiate: (3x + 2)(6x + 2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7021679333015745266:question
it-CH,bd247d3bb970271761c8683d678fb1a22fd19bacae71c15dd561d378fc4f0930,Differentiate: (3x + 2)^2,Differentiate: (3x + 2)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_363085129333934178:question
it-CH,32f6e07f506a670013c4c40eb6d5968b7cd9ffa859d48fe03bbdef98fe851c24,Differentiate: (3x + 2)^3,Differentiate: (3x + 2)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6860205542554409937:question
it-CH,e662dc601229286aa941e9daeb6709cc2e05a73f96bae1b002ae018fd3594768,Differentiate: (3x + 2)^4,Differentiate: (3x + 2)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3817588289483297904:question
it-CH,3b43dd9fa498465b202df862d9f375ef52fa9443c6f59d8fc870f316462d694b,Differentiate: (3x + 3)(1x + 1),Differentiate: (3x + 3)(1x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_2217566533598307426:question
it-CH,968a09f1e88f140a9ee62b26b8b952860dbb367d1deb237495d69d01d792b32f,Differentiate: (3x + 3)(2x + 3),Differentiate: (3x + 3)(2x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1221823639226040232:question
it-CH,528ada5082bdcce170904a8584095fe68c71d57fb66fcd9a64d93a50e4a4d38f,Differentiate: (3x + 3)(4x + -3),Differentiate: (3x + 3)(4x + -3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_5011334999397594665:question
it-CH,c131a71f817580ff7774cced5fc766cc5c4f33ea45ccc8d8c848ee844546a622,Differentiate: (3x + 3)^2,Differentiate: (3x + 3)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_57205269110612833:question
it-CH,009656be8cb5a3cf03066800cb72202efead58b61dceb5b152353310b4794b0c,Differentiate: (3x + 3)^3,Differentiate: (3x + 3)^3,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6690682928796989520:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8213262314819487273:question
it-CH,69b71b6c14a71004c53fed7a033a5968485358dca9f3c66594d1b91fc190aa9c,Differentiate: (3x + 3)^4,Differentiate: (3x + 3)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_586720818563296348:question
it-CH,145f44fd6cce212283e302b179845a59b3a1f05e60a72ae0764b473370407515,Differentiate: (3x + 3)^5,Differentiate: (3x + 3)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7111609358582212307:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8350964362274385049:question
it-CH,60810104a5257294c4eed27e3110f44f48f1980f4693f7bba0222a67cd4ec40f,Differentiate: (3x + 3)^6,Differentiate: (3x + 3)^6,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3300713920457419727:question
it-CH,77ed994b8e44a53bda8712b5af77cda4424b0a9beeb8af6174e66d046affe0e7,Differentiate: (3x + 4)(2x + -5),Differentiate: (3x + 4)(2x + -5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_4931438772189078857:question
it-CH,279b2e59d3ffb7a3bb6c9cc4e6c2914fdfc6973e39d42b23ead2f6b297cae63f,Differentiate: (3x + 4)(4x + -5),Differentiate: (3x + 4)(4x + -5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7201055714040781722:question
it-CH,cb7504420d2daa8435eb020accce0ee4f838291807c889761a916e97dfd1fbd0,Differentiate: (3x + 4)(4x + 3),Differentiate: (3x + 4)(4x + 3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_689571098267517634:question
it-CH,2a8ec5de95e463a640fca485c32b914a509a515779b46bd60c5c48a417a27a2f,Differentiate: (3x + 4)^2,Differentiate: (3x + 4)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_6289648205311994008:question
it-CH,686a2e041760f8b9f7ebb77401fbd457f88819c7a5d9372218e57ec38b64b9aa,Differentiate: (3x + 4)^3,Differentiate: (3x + 4)^3,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2989275958449783133:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_866292407127485605:question
it-CH,1f801c8c1bc39c70bf8ec890a8598f1be67f288faff911b0f34b61beae9245c3,Differentiate: (3x + 4)^5,Differentiate: (3x + 4)^5,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8143266460949591101:question
it-CH,2f818004ae40c46af358fd10fbdf8f4a769ad1afb12486973d6f3cbd6ca1ba9c,Differentiate: (3x + 4)^6,Differentiate: (3x + 4)^6,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2994995228197196271:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3300068217060699296:question
it-CH,c6b1c11f664e64d8b37dc93fe57241dff2fc5fdddc625b77e95b7fa758f6f20d,Differentiate: (3x + 5)(3x + 1),Differentiate: (3x + 5)(3x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_4451814113660541569:question
it-CH,88be2e9cef7a862bc4f2a9500902a19c8af65546b8123dad9457a51891361254,Differentiate: (3x + 5)(5x + -5),Differentiate: (3x + 5)(5x + -5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1076888176976414154:question
it-CH,03d704b88cc55423ca43e7632bfd5999843c37754b950a8498f412be04d81eaa,Differentiate: (3x + 5)^2,Differentiate: (3x + 5)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7795263847022939300:question
it-CH,5284ee6d9c00c1904655401892586ffa6b417a3f454f7be79c4062cf00cf52fa,Differentiate: (3x + 5)^3,Differentiate: (3x + 5)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2266544583064784318:question
it-CH,be6525e52371e06067ed10cb4fbf3c330d684396f7eef7b9f8245417d15bbb99,Differentiate: (3x + 5)^4,Differentiate: (3x + 5)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_8098621924362740417:question
it-CH,d72c01a49f743e513494b84e26b53b24c04e7e3d83adb71e3f7ad7fc196602a4,Differentiate: (3x + 5)^5,Differentiate: (3x + 5)^5,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3020825629693675286:question
it-CH,67ef88acd2e02454c1c0f9397f3a90e19b8f6e011aae99b2368b4b0a5241be47,Differentiate: (3x + 6)(1x + -6),Differentiate: (3x + 6)(1x + -6),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_5032090739043984473:question
it-CH,8ceb1c059103401ca43eef4de1d515080d97845f6f4c687d7a09d800085cd344,Differentiate: (3x + 6)(3x + 2),Differentiate: (3x + 6)(3x + 2),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3489204747063650115:question
it-CH,eb1cab1016b7de3c78cf7b70693d0de335f1d843efe7a7df2b3de4342dc17dc9,Differentiate: (3x + 6)(6x + -4),Differentiate: (3x + 6)(6x + -4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_1519746993150014000:question
it-CH,321cea4b6d405b00a87316ba5e03ad10cafd603116410dc102ea2791d02e08cf,Differentiate: (3x + 6)^2,Differentiate: (3x + 6)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_2376433001709068104:question
it-CH,861f4d737b870404ac37b29814b0ab53269e5687a9c8849517f9633e1592c330,Differentiate: (3x + 6)^4,Differentiate: (3x + 6)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7946349790313368405:question
it-CH,2a486142ec49a0ea3b787e1e431864982f8ad8c37301e84977ad32b322aca45f,Differentiate: (3x + 6)^5,Differentiate: (3x + 6)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_3802686071981165873:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_4658085212000306084:question
it-CH,d52b10575a922b5664187aea3bfdab87cc79d54a33f5d1265a737804558d6d01,Differentiate: (4x + -1)(1x + 1),Differentiate: (4x + -1)(1x + 1),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8706036244110189753:question
it-CH,99a98670ea7e5d3afaaaf34f4bc79526759114566d4451c5b7349de9a946648b,Differentiate: (4x + -1)(2x + -4),Differentiate: (4x + -1)(2x + -4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_8481676129896393748:question
it-CH,637e884c5d4cad12fb3cdabb11e369976bc1094e622a20a2650f549a4a41dc00,Differentiate: (4x + -1)(4x + 0),Differentiate: (4x + -1)(4x + 0),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_542369363966880260:question
it-CH,b7d88a39ec2168edb504c42b48b997ff8bdcdb639dbedfa029fbedff087e0770,Differentiate: (4x + -1)(4x + 4),Differentiate: (4x + -1)(4x + 4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_7987226937548002269:question
it-CH,6652a279598fca3f753d7373c1137f9e17cb2af05894498a031f68ad730fe6af,Differentiate: (4x + -1)^2,Differentiate: (4x + -1)^2,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_4966277134542585085:question
it-CH,33e8fc4fa6da3ae893374cabb630d5aa7645898e7bce4668b1d8453462f5a081,Differentiate: (4x + -1)^3,Differentiate: (4x + -1)^3,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_769070819724700091:question
it-CH,21c02d0b7dfff647d99a5b713cef0ddc363cb1fe09aa757c8046ed678d0893cb,Differentiate: (4x + -1)^5,Differentiate: (4x + -1)^5,2,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_4350724509570476:question | KS5_merged_deduped.jsonl:ks5_diff_chain_rule_5932724720731560124:question
it-CH,6df2a3df8912588545da1ae5f88e4f80a1e19b1f9c32ec2c8cc688c093a8a861,Differentiate: (4x + -2)(1x + -3),Differentiate: (4x + -2)(1x + -3),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6354550906617106615:question
it-CH,6936e4cb6325e2d8a2bfbaa0eb200b9810901b87fdb091922c9f24410fe29fb1,Differentiate: (4x + -2)(1x + 4),Differentiate: (4x + -2)(1x + 4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_3877218413773088855:question
it-CH,3b0f8291f9c36c1e7baefc0cc38421e5a586be9ccddd18d994c093e5a3b4c6e5,Differentiate: (4x + -2)(2x + 4),Differentiate: (4x + -2)(2x + 4),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_4021987679883072652:question
it-CH,661408749b27360324418d91390f7a4370ade4c3971906133b95f7a60dc0684c,Differentiate: (4x + -2)(5x + 5),Differentiate: (4x + -2)(5x + 5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6355671723336559685:question
it-CH,d8a9d9c337034456e632fb00772e561f4b2366b946e58a58abf2dc2aa960d860,Differentiate: (4x + -2)^4,Differentiate: (4x + -2)^4,1,KS5_merged_deduped.jsonl:ks5_diff_chain_rule_7777883141393906646:question
it-CH,6d3e8ba33e1b821485315ec660ecc4fadd68b014301314ce7f9f48814e0c54e7,Differentiate: (4x + -3)(1x + 5),Differentiate: (4x + -3)(1x + 5),1,KS5_merged_deduped.jsonl:ks5_diff_product_quotient_6246707351835706567:question
